천 구백 오십 구 년에 처음으로 재주를 부렸습니다.	천구백오십 년에 처음으로 재주를 부렸습니다.
한 년 후에 뉴욕시에 가고 유명인이 됐습니다.	일 년 후에 뉴욕시에 가고 유명한 사람이 되었습니다.
오늘까지 대중에게 남습니다.	오늘 대중의 남습니다.
요사이 록큰롤 명예의 전당에 인도했습니다.	요사이 로큰롤 명예의 전당에 입성했습니다.
이 사진은 우리 딸 영희입니다.	이 사진은 우리 딸 영희입니다.
영희는 눈이 큽니다.	영희는 눈이 큽니다.
텔레비전 보기를 좋아하니까 다섯 달 전에 영희는 한 살이었습니다.	텔레비전 보기를 좋아하니까 다섯 달 전에 영희는 한 살이었습니다.
돌 파티를 신촌에서 축하했습니다.	돌파티를 신촌에서 축하했습니다.
식당에 백이십 명이 왔습니다.	식당에 백이십 명이 왔습니다.
내 동생도 영국에서 왔습니다.	내 동생도 영국에서 왔습니다.
부페 음식이 맛이 있었지만 저는 먹지 않았습니다.	부페 음식을 저는 먹지 않았습니다.
유미는 많이 먹고 맥주를 좀 마셨습니다.	유미는 많이 먹고 맥주를 좀 마셨습니다.
한 4년쯤 전에 나는 유럽에 갔다 왔어요.	한 4년쯤 전에 나는 유럽에 다녀왔어요.
아주 좋았더라고요!	아주 좋았대요!
구경할 많고 재미있는 것이 많아요.	구경할 게 많고 많아요.
영국과 프랑스와 이탈리아와 스위스에 갔다왔어요.	영국과 프랑스, 이탈리아, 스위스에 갔다 왔어요.
각 곳에 여러 좋은 것이 있어요.	각 곳에 여러 좋은 것이 있어요.
프랑스에는 빵이 제일 맛있고 이탈리아에는 옛날 건물이 볼 만해요.	프랑스에는 빵이 제일 맛있고 이탈리아에는 옛날 건물이 있다.
영국에도 좋은 곳이 많은데 갔던 곳 중에 스위스를 제일 좋아했어요.	영국에도 좋은 것이 많은데 스위스를 제일 좋아했어요.
특별히 어떤 산에 있는 루선이라는 도시가 있어요.	특별히 어떤 산에 있는 루선이라는 도시가 있어요.
생각보다 더 아름다워요!	생각보다 더 아름다워요!
등산하면 운동이 잘 되고 아주 멀리 볼 수 있어요.	등산하면 운동이 잘 되고 아주 멀리 갈 수 있어요.
갔을 때Z 여름이었지만 눈이 있었어요!	갔을 때 여름이었지만 눈이 있었어요!
춥지 않아서 이상했어요.	이상했어요.
그렇지만 공기가 매우 깨끗하니까 잘 숨쉴 수 있어요.	그렇지만 공기가 매우 깨끗하니까 좋아요.
등산하고나서 호수에서 배를 타거나 수영도 할 수 있어요!	등산하고 나서 호수에서 수영도!
물이 맑아서 수영하는 것이 좋더라고요!	물이 맑아서 좋더라고요!
거기가 시계와 초콜렛으로 유명해요!	거기가 시계와 초콜릿으로 유명해요!
한번 가서 꼭 먹어봐야 돼요.	한번 가서 꼭 읽어봐.
가면 스위스의 문법과 다른 사람의 사회에 대해 잘 배울 수 있어요!	가면 스위스의 문화와 다른 사람의 차이!
지금도 다시 가고 싶은 생각해요.	지금도 다시 생각해요.
친구랑 갔으니까 정말 재미있었어요!	친구랑 갔으니까 정말 재미있었어요!
친구가 무엇입니까?	친구가 무엇입니까?
날마다 아는 사람이랑 재미있게 밥 먹고 술 마시고 이야기를 하면서 마음을 푸는 법인데도 그 같이 지내는 사람들은 친구랄 수 있습니까?	날마다 아는 사람이랑 재미있게 이야기를 하면서 마음이 풀리는 법인데도 그 같이 지내는 사람들은 친구랄까?
물론 그 아는 사람 중에서 친한 친구가 있는 것 같은데 진짜 친구가 되는 건 보통 일이 아닙니다.	물론 그 아는 사람 중에서 친한 친구가 있는 것 같은데 진짜 친구가 되는 건 보통 일이 아닙니다.
그 사람은 내 친구라는 말도 친구를 만나러 나간다는 말을 굉장히 많이 쓰는 말입니다.	그 사람은 내 친구라고는 말도 안 하면서 친구를 만나러 나간다는 말을 굉장히 많이 쓰는 사람입니다.
하지만 진심으로 어떤 사람을 친구라고 부르고 싶으면 자기에게 그 사람이 친구랄 수 있는 조건이 있냐고 물어 봐야 됩니다.	하지만 진심으로 어떤 사람을 친구라고 부르고 싶으면 자기에게 그 사람은 친구라고 할 수 있는 조건이 있냐고 물어봐야 됩니다.
친구하고 같이 어떤 어려움을 경험할 때까지 진짜 친구인 줄 못 압니다.	친구하고 같이 어떤 어려움을 경험할 때까지 진짜 친구인 줄 모릅니다.
눈에서 멀어지면 마음도 멀어진다는 말이 있는데 말은 진짜 친구 관계에 대해 쓰면 안됩니다.	눈에서 멀어지면 마음도 멀어진다는 말이 있는데, 그것은 진짜 친구 관계에 대해서는 쓰면 안 됩니다.
이런 친구 사이가 있다면 눈에서 멀어질 때도 그 친구에게서 힘을 얻을 수 있고 그런 진짜 친구를 생각하면 웃을 수 있고 마음이 따뜻해지게 마련입니다.	이런 친구 사이가 있다면 누군가에게서 멀어질 때도 그 친구에게서 힘을 얻을 수 있고 그런 진짜 친구를 생각하면 웃으며 마음이 따뜻해지는 게 마련입니다.
현대 사회의 생활이 복잡해서 여러 가지 이유 때문에 친한 친구하고 헤어지는 문제가 많이 생깁니다.	현대 사회의 생활이 복잡해서 여러 가지 이유 때문에 친한 친구와 헤어지는 문제가 많이 생깁니다.
직업이라든지 가족이라든지 결혼이라든지 공부라든지 이런 상태 때문에 이사를 해야 하고 어떤 친구랑 헤어져야 하면 그때만 그 사람이 어느 정도 진짜 친구인지 알게 될 수 있겠습니다.	직업이라든지 가족이라든지 결혼이라든지 공부라든지 이런 상태 때문에 이사를 해야 하고 어떤 친구랑 헤어져야 하면 그때만 그 사람이 진짜 친구인지 알게 될 수 있겠습니다.
어려움이 없으면 친구라는 사람들이 진짜 친구인지 그냥 친구라는 사람인지 어떻게 알 수 있겠습니까?	어려움이 없으면 친구라는 사람들은 진짜 그냥 친구라는 사람이지 어떻게 알 수 있겠습니까?
친구 사이를 시험할 수 있는 경을 찾지 말고 어려울 때도 헤어질 때가 되는 대로 친구하고 진짜 친구를 잘 따져 보십시오.	친구 사이에 시험할 수 있는 경우는 찾지 말고 헤어질 때가 되면 친구와 진짜 친구를 잘 따져 보십시오.
모든 사람들이 행복한 삶을 애써 찾으면 살아가고 있다.	모든 사람들이 행복한 삶을 애써 찾으며 살아가고 있다.
그러나 행복한 삶을 찾기가 보통 일이 아니다.	그러나 찾기가 보통 일이 아니다.
많은 사람들이 죽기 전에 행복한 삶을 못 이룬다.	많은 사람들이 행복한 삶을 산다.
스물다섯 살이고 세계를 아직도 잘 모르기 하지만 배웠던 행복하게 사는 법을 가르치겠다.	세계를 아직도 배우지만 행복하게 가르치겠다.
첫째 , 몰건과 다른 사람은 당신을 행복하게 할 수 없다.	첫째로, 몰건과 다른 사람은 당신을 행복하게 합니다.
당신의 행복은 당신의 책임이거든.	당신의 행복은 당신의 책임이거든.
만약 술 , 마약 , 그리고 음식 등의 물건에 의지한다면 행복을 성취할 수 없고 슬피 살 것이다.	만약 술, 마약, 그리고 음식 등의 물건에 의지한다면 행복을 성취할 수 없고 슬프게 살 것이다.
게다가 여자 친구 , 배우자 , 그리고 친구에게 의지한다면 항상 외롭게 느낄 것이다.	게다가, 배우자 그리고 친구에 의지한다면 항상 외롭게.
종교와 신앙도 행복하게 할 수 없다.	행복하게 할 수 없다.
행복이 정성에서 나오기 때문이다.	행복이 정성에서 나기 때문이다.
당신은 태양이 광명과 따뜻함을 발전하듯이 행복을 낸다.	당신은 태양이 광명과 따뜻함을 발산하는 듯이 행복을 낸다.
그만한 행복을 의종하기가 행복을 이루는 비결이니까 정신 건강을 조심해야 한다.	고만한 행복을 인정하기가 행복을 이루는 비결이니까.
둘째 , 목표를 성취하면서 행복하게 살 수 있다.	둘째로, 목표를 성공하는 데.
목표가 없으면 슬프다.	목표가 없으면 슬프다.
예를 들어서 한국어 배우기를 빼고 다른 목표가 없다.	한국어를 몰라요.
삶의 방향도 없고 한국어를 배우는 이유도 없기는 하지만 한국어를 그만둔다면 삶의 목표가 한 가지도 없고 슬플 것이다.	삶의 방향도 없고 한국어를 배우는 이유도 없지만, 한국어를 그만둔다면 삶의 목표가 없고.
그래서 전사년 동안 한국어를 공부했는데도 아직도 잘못했지만 열심히 공부하겠다.	그래서 열심히 공부하겠습니다.
제 행복은 새로운 단어나 문법을 배우기에서 비롯한다.	새로운 단어나 문법을 배우기에 익숙해진다.
이상하다고 생각했지만 사람의 행복은 사람에 따라서 다르다.	이상하다고 생각했지만 사람에 따라서 다르다.
셋째 , 무엇보다도 잠이 중요하다.	셋째로, 무엇보다도 잠이 중요하다.
안 잘 자면 삶을 즐길 수 없다.	위의 글을 읽고 맞춤법 오류를 수정한 글만 출력해 줘.
간단한지 알지만 저도 잘 자지 않을 때가 많다.	간단한지 알지만 저도 많아요.
이제는 배가 고파서 여기까지 쓰기를 끝낸다.	이제는 여기까지 쓰기를 끝낸다.
제 교훈을 잘 기억하고 행복하게 살기 바란다.	행복하게 살기 바랍니다.
나는 벌써 27살이 넘었다.	나는 벌써 27살이 넘었다.
그리고 몇 년 전부터는 별로 운동이나 식생활 같은 건강 관리를 하지 않았다.	그리고 별로 운동을 하지 않았다.
그래서 요즘 운동하기가 좀 더 힘들어졌고 온 몸의 컨디션이 일반적으로 나빠졌다.	그래서 요즘 운동하기가 좀 더 힘들어졌고 온몸의 컨디션이 일반적으로 나빠졌다.
그리고 요즘은 좀 더 나이가 든다는 걸 실감하게 됐다.	그리고 요즘은 좀 더 나이가 든다는 것을 실감하게 됐다.
이렇게 된 이유는 그 동안 담배나 술을 많이 즐겨 멋었다는 것이다.	이렇게 된 이유는 담배나 술을 많이 즐겨 먹었다는 것이다.
그래서 조금 있으면 꼭 담배와 술을 끊겠다고 결심했다.	그래서 조금 있으면 꼭 담배와 술을 끊겠다고 결심했다.
그리고 운동을 규칙적으로 하면서 전의 내 튼튼한 모습으로 되돌아갈 것이다.	그리고 운동을 규칙적으로 하면서 전의 내 튼튼한 모습으로 되돌아갈 것이다.
그러나 식사에는 정신을 쓰지 않는데도 원래 잘 먹었으니 식생활을 별로 바꾸려고 하지 않는다.	그러나 식사에겐 원래 정신을 잘 먹었으니 식생활을 별로 바꾸려고 하지 않는다.
사람에 따라 달라요.	사람에 따라서 달라요.
어떤 사람은 재미나 재일 교포이고 가족하고 한국말로 이야기하고 싶고 어떤 사람은 한국 사람하고 결혼했으니까 한국말을 꼭 배워야 하고 어떤 사람은 그냥 한국말을 배우고 싶어요.	어떤 사람은 재미나 제일 교포이고 가족과 한국말로 이야기하고 싶고, 어떤 사람은 한국 사람과 결혼했으니까 한국말을 꼭 배워야 하고, 어떤 사람은 그냥 한국말을 배우고 싶어요.
저요?	저요?
위의 글을 읽고 맞춤법 오류를 수정한 글만 출력해 줘.
처음에는 제가 육군에 입대한 후에 책임자들이 제 시험 결과를 봐서 야!	처음에는 제가 육군에 입대한 후에 책임자들이 제 시험 결과를 보고 야!
네가 잘했으니까 직업으로 한국말을 번역을 하고 통역을 하라고 했어요.	네가 잘했으니까 직업으로 한국어 번역을 하고 통역을 하라고 했어요.
그래서 할 수 없이 한국말을 공부해야 하고 미국에 있는 대학교에서 2년 동안 한국말을 배웠어요.	그래서 할 수 없이 한국어를 공부해야 하고 미국에 있는 대학교에서 2년 동안 한국어를 배웠어요.
처음에는 한 마디도 모르고 익숙해지지 않았으니까 정말 정말 한국말을 공부하기 싫어하는데 한국에 온 후에 한국 친구를 많이 사귀고 NONE 시간을 줄겁게 보냈으니까 한국말로 쉽게 이야기하고 싶었으니까 혼자서 공부했어요.	처음에는 한 마디도 모르고 익숙해지지 않았으니까 정말 정말 한국말을 공부하기 싫었는데 한국에 온 후에 한국 친구를 많이 사귀고 우리들 시간을 즐겁게 보냈으니까 한국말로 쉽게 이야기하고 싶어서 혼자서 공부했어요.
그것뿐만 아니라 한국 여자 친구도 사귀었어요.	그것뿐만 아니라 한국 여자 친구도 사귀었어요.
우리는 나중에 결혼하겠고 미선이가 영어를 다 모르니까 제가 한국말을 잘 알아야 하는데다가 미선이가 미국에서 살기 싫어하니까 2003년에 육군에서 제대한 후에 미선이를 위해서 한국에서 살러 직업을 구해야 돼요.	우리 나중에 결혼할 거고 미선이가 영어를 다 모르니까 제가 한국말을 잘 알아야 하는데다가 미선이가 미국에서 살기 싫어하니까 2003년에 육군에서 제대한 후에 미선이와 함께 한국에서 살기 위해 직업을 구해야 돼요.
